Id,SalePrice
2736,133957.09279306565
2737,120966.85393111312
2738,137008.7751463176
2739,154009.09001593696
2740,140364.49920056906
2741,139560.30904668933
2742,162628.30956673904
2743,149242.7111310662
2744,165160.62947882822
2745,144885.15519551185
2746,136630.16160791667
2747,151108.01465591075
2748,130513.41386713994
2749,132699.43602276166
2750,127421.74150085989
2751,137117.37133505952
2752,189377.75028286298
2753,151120.34826898391
2754,226581.99012574484
2755,142954.749501734
2756,97014.55930548308
2757,72365.99721104385
2758,103576.50655794867
2759,173935.99023008376
2760,122541.33190828041
2761,137579.55099689114
2762,138872.5544425225
2763,191578.57928715713
2764,155063.94337573063
2765,294928.2890825537
2766,128202.69943662314
2767,88745.8045930158
2768,123655.71423775746
2769,130272.48040355131
2770,141995.07387180036
2771,108583.36426549371
2772,108686.43675849988
2773,172125.97062862176
2774,136883.17771871912
2775,111000.61451234779
2776,143803.89369869183
2777,158560.1722417397
2778,113728.08300963158
2779,123359.67642488587
2780,91430.76142860267
2781,93412.95189800872
2782,100812.15873891725
2783,99397.74468971312
2784,127215.75638886506
2785,144997.04563282814
2786,73178.11418551196
2787,124371.7363978993
2788,75560.40830377403
2789,171023.15335045455
2790,101615.21642601822
2791,108887.34448702383
2792,65275.60139575675
2793,140888.36937585278
2794,99152.13221497257
2795,119594.94021451134
2796,98687.72174286404
2797,174468.79385276273
2798,107572.3407487814
2799,110398.7437690175
2800,69260.83028403114
2801,105401.36629143501
2802,117760.45557350265
2803,149546.71033456514
2804,131746.64229143638
2805,98428.03920361139
2806,85213.42160883688
2807,169325.4039720852
2808,147534.90725204354
2809,129005.0730823257
2810,124437.43490499732
2811,166098.82781106906
2812,173846.59803312816
2813,162560.8759188731
2814,162510.99251508707
2815,91602.3007250721
2816,222407.48705670302
2817,165182.25431308456
2818,129890.80976882509
2819,197063.24971750763
2820,136049.1714202649
2821,108711.33190246747
2822,196006.75976771247
2823,333702.36823475745
2824,171865.2762418285
2825,152774.40878727907
2826,134129.36069345856
2827,135345.39194371362
2828,209499.1145276643
2829,227941.63170727078
2830,215295.30261391733
2831,179233.7478675007
2832,227465.245234656
2833,301692.54417656845
2834,218940.14086041407
2835,229372.1252959685
2836,189164.08039526406
2837,154888.93963548949
2838,148583.88602169446
2839,172757.77065809458
2840,204831.76083639247
2841,201732.97561350628
2842,230120.42041059604
2843,148172.55113333807
2844,176312.41207782138
2845,130740.58974852962
2846,206494.81264880626
2847,217733.693529199
2848,206992.61174730235
2849,196237.37935615762
2850,280310.11403347726
2851,207319.41041952657
2852,233879.5355075834
2853,236815.50554541702
2854,144119.38667969283
2855,204478.98765332252
2856,198554.36927121013
2857,187928.4062979574
2858,207853.79252282385
2859,113330.97652910529
2860,130944.83203832417
2861,116654.86659242964
2862,186165.38133179556
2863,128946.69344504001
2864,240192.86756043768
2865,140228.87648331115
2866,141236.8150987606
2867,105514.24624725158
2868,97866.62454258377
2869,96691.71182159032
2870,118425.72204727487
2871,84006.47211710757
2872,56641.928823593924
2873,95953.27524694914
2874,133953.48543271128
2875,108082.03596741108
2876,171871.466484564
2877,154754.74211854115
2878,157400.76436916087
2879,126989.95647602643
2880,104776.52479371532
2881,143627.48384949987
2882,167146.67707181803
2883,191785.65918490704
2884,203350.56044163907
2885,183676.40049295605
2886,224434.5691967804
2887,92961.07911287816
2888,146658.75993508095
2889,63318.10938059176
2890,83797.06414462905
2891,129928.11409006875
2892,52164.426824757786
2893,83325.69895943416
2894,65029.45494857954
2895,310680.80560447264
2896,267425.7301741088
2897,207575.54073249426
2898,153858.47534279508
2899,215149.489264798
2900,160185.5213180292
2901,196760.06221570933
2902,175488.80974750465
2903,321655.79566591926
2904,336224.670897192
2905,79764.73596322477
2906,201359.68277153806
2907,112582.44984298614
2908,137953.54820968627
2909,155808.44790424636
2910,86189.06184474882
2911,87351.8366078421
2912,153263.30132010262
2913,82856.81109371941
2914,82056.75734998289
2915,89005.75012960559
2916,86241.25645767304
2917,159017.45957091788
2918,116844.59114169663
2919,227134.1600824947
